setting_id,topology,dimension,overlap_ratio,overlap_ratio_target,seed,operator,rounds,longitudinal_conflict_reduction_ratio,mean_conflict_before,mean_regenerated_conflict_next,proposal_consensus_collapse_ratio_mean,conflict_oscillation,conflict_persistence_over_rounds,consensus_instability_over_rounds,objective_improvement_per_fe,FE_total,FE_commit_evaluation,FE_analysis_only,FE_coordination_extra,cross_baseline_evaluations_shared
m008_line_d1000_o0.05,line,1000,0.05,0.05,1,AverageConsensus,5,0.0,0.3523642409503881,0.3676350216994273,1.0,0.0,1.04541427181664,0.03437849620063349,0.23210787889269713,95,5,0,0,False
m008_line_d1000_o0.05,line,1000,0.05,0.05,1,BestRewardSelection,5,0.0,0.3260534164272824,0.33103681497868925,1.0,0.3333333333333333,1.0158136028844416,0.13882591892131704,0.0440314880814194,95,5,0,0,False
m008_line_d1000_o0.05,line,1000,0.05,0.05,1,WeightedConsensus,5,0.0,0.3256094059005931,0.3306070643398652,1.0,0.3333333333333333,1.0159722179840547,0.0541690993273598,0.07531521735807108,95,5,0,0,False
m008_line_d1000_o0.05,line,1000,0.05,0.05,1,ConflictDampening,5,0.0,0.3522148328816417,0.3674534041706028,1.0,0.0,1.0453241257491477,0.03046401178961327,0.23699005618117266,95,5,0,0,False
m008_line_d1000_o0.05,line,1000,0.05,0.05,2,NoCoordination,5,0.0,0.2569032638208749,0.2569032638208749,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m008_line_d1000_o0.05,line,1000,0.05,0.05,2,AverageConsensus,5,0.0,0.3335761584347324,0.35871023181585493,1.0,0.3333333333333333,1.0852399991185453,0.04103018934387736,0.2880620837021372,95,5,0,0,False
m008_line_d1000_o0.05,line,1000,0.05,0.05,2,BestRewardSelection,5,0.0,0.28333105823340726,0.2915124725283101,1.0,0.3333333333333333,1.030518029378981,0.09430343802538126,0.06093792584024234,95,5,0,0,False
m008_line_d1000_o0.05,line,1000,0.05,0.05,2,WeightedConsensus,5,0.0,0.2872469339080803,0.2994588850617956,1.0,0.0,1.0439104589067187,0.06903467087247649,0.07653676010841232,95,5,0,0,False
m008_line_d1000_o0.05,line,1000,0.05,0.05,2,ConflictDampening,5,0.0,0.3335708195681113,0.35870673396787667,1.0,0.3333333333333333,1.085243428244745,0.036869916273089026,0.2897915732469839,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,0,NoCoordination,5,0.0,0.2985044548403809,0.2985044548403809,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,0,AverageConsensus,5,0.0,0.3933697423727765,0.4232862973242352,1.0,0.0,1.088084072408536,0.04196648703795444,0.5557193474346844,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,0,BestRewardSelection,5,0.0,0.30785963932180255,0.30826312094015185,1.0,0.6666666666666666,1.0018267956362645,0.07976736644400749,0.08109439251029471,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,0,WeightedConsensus,5,0.0,0.3140978983323107,0.31941846718957884,1.0,0.6666666666666666,1.0174539258472393,0.06144702994279133,0.11872524911414853,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,0,ConflictDampening,5,0.0,0.3909150721584015,0.42072991437815443,1.0,0.0,1.087382199750993,0.03674373363887942,0.5657780506938022,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,1,NoCoordination,5,0.0,0.29395454439353685,0.29395454439353685,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,1,AverageConsensus,5,0.0,0.36185812130496303,0.38346438546156525,1.0,0.0,1.0662872664806742,0.034685901242034724,0.43302426122776627,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,1,BestRewardSelection,5,0.0,0.306261352373891,0.3085842303006098,1.0,0.3333333333333333,1.0080465018231568,0.08432558205180664,0.0,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,1,WeightedConsensus,5,0.0,0.3103244637831555,0.3175565062480491,1.0,0.0,1.023515676454613,0.06596082739947783,0.08484067979411161,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,1,ConflictDampening,5,0.0,0.36088551551166337,0.3824372482886957,1.0,0.0,1.0659798102813203,0.030096323755831746,0.44029277577144094,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,2,NoCoordination,5,0.0,0.28034166771086855,0.28034166771086855,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,2,AverageConsensus,5,0.0,0.351973205772162,0.374614562702418,1.0,0.3333333333333333,1.0721464759788761,0.0392044840751492,0.5415495103241043,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,2,BestRewardSelection,5,0.0,0.3041255375526092,0.3159929771306835,1.0,0.0,1.0391960445066042,0.17247322244008123,0.23977981286714561,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,2,WeightedConsensus,5,0.0,0.3125817003603064,0.3255145845377998,1.0,0.0,1.0425613430521952,0.082447942863027,0.3021211455263546,95,5,0,0,False
m009_line_d1000_o0.1,line,1000,0.1,0.1,2,ConflictDampening,5,0.0,0.35229704520615335,0.3750765553375115,1.0,0.3333333333333333,1.072530232111161,0.03464924114186769,0.5480635733861298,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,0,NoCoordination,5,0.0,0.25169005088816493,0.25169005088816493,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,0,AverageConsensus,5,0.0,0.3451783338524264,0.37548327518281416,1.0,0.0,1.1027078495987517,0.040666207498388535,1.1022861649166114,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,0,BestRewardSelection,5,0.0,0.3432281754938186,0.36898819209216843,1.0,1.0,1.0928962491149414,0.22679963650661178,0.814657775469243,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,0,WeightedConsensus,5,0.0,0.3407275618199219,0.365412706002045,1.0,1.0,1.0890238447475293,0.18262468819331049,0.7312422652373399,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,0,ConflictDampening,5,0.0,0.34416683853529345,0.3744096655158053,1.0,0.0,1.1023830777367996,0.036383543467078304,1.1084087668315454,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,1,NoCoordination,5,0.0,0.2692556496156822,0.2692556496156822,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,1,AverageConsensus,5,0.0,0.355527527113577,0.38408919483679915,1.0,0.0,1.0916275238608846,0.03734362781054143,1.0257291210365682,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,1,BestRewardSelection,5,0.0,0.3011734542397001,0.323067251250593,1.0,0.0,1.0712876816740835,0.2320674349020701,0.8774348879350204,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,1,WeightedConsensus,5,0.0,0.30695144739179253,0.3242254202750107,1.0,0.0,1.0574502124748835,0.1615236377344858,0.6632018456088112,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,1,ConflictDampening,5,0.0,0.35441916304858606,0.3828533039853654,1.0,0.0,1.0910808631455142,0.03293633380421109,1.0334669741355296,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,2,NoCoordination,5,0.0,0.274575113527985,0.274575113527985,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,2,AverageConsensus,5,0.0,0.3704889630132307,0.4009980615170025,1.0,0.0,1.096084468057621,0.04022130883892344,1.1088600002399842,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,2,BestRewardSelection,5,0.0,0.32252836933094675,0.3374787757311272,1.0,1.0,1.0518728638034407,0.15079086682197618,0.4255252240225113,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,2,WeightedConsensus,5,0.0,0.31835075664056695,0.3356120746288579,1.0,0.0,1.0569293873718713,0.1235399391134842,0.5062476741348405,95,5,0,0,False
m010_line_d1000_o0.2,line,1000,0.2,0.2,2,ConflictDampening,5,0.0,0.36921151342363573,0.39967048007580364,1.0,0.0,1.0957873897017099,0.0348466807550581,1.1206932974497237,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,0,NoCoordination,5,0.0,0.23328894098466524,0.23328894098466524,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,0,AverageConsensus,5,0.0,0.3671501447687458,0.41323940583433066,1.0,0.0,1.1541459156230178,0.043103765796147504,1.856710766661072,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,0,BestRewardSelection,5,0.0,0.356230929079726,0.38346122866417554,1.0,0.3333333333333333,1.1093572286094395,0.22193501952116823,1.273015580639328,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,0,WeightedConsensus,5,0.0,0.34690864522907383,0.3785757282570869,1.0,0.3333333333333333,1.1188006072242838,0.1912224721225475,1.3099563630077553,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,0,ConflictDampening,5,0.0,0.3637554243122109,0.40946179958314183,1.0,0.0,1.1524969083181584,0.03876606022732631,1.8547741274238496,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,1,NoCoordination,5,0.0,0.28124327179710085,0.28124327179710085,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,1,AverageConsensus,5,0.0,0.4097403598749378,0.4519218712204375,1.0,0.0,1.123966040901426,0.03742320237488437,1.5366603174395506,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,1,BestRewardSelection,5,0.0,0.34689614071004765,0.3733232062210796,1.0,0.6666666666666666,1.08202499030113,0.20740778480919503,0.951842684251095,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,1,WeightedConsensus,5,0.0,0.34690809632491104,0.36861636762797445,1.0,0.3333333333333333,1.0703186956462836,0.18009785364225034,0.9231992956985365,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,1,ConflictDampening,5,0.0,0.4059035043303222,0.4478461040104597,1.0,0.0,1.1228171625723418,0.03217573011502944,1.5463645182100594,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,2,NoCoordination,5,0.0,0.2281933335544086,0.2281933335544086,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,2,AverageConsensus,5,0.0,0.361330926408251,0.4089259518953524,1.0,0.0,1.1597098375946087,0.04273141432378973,1.8621426851237124,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,2,BestRewardSelection,5,0.0,0.3379535801584412,0.3727248679730649,1.0,0.0,1.128064971948362,0.2362660682426443,1.4611636325208044,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,2,WeightedConsensus,5,0.0,0.3307902933360897,0.3700042805711408,1.0,0.6666666666666666,1.1402707860055112,0.20214972665099112,1.453869584220444,95,5,0,0,False
m011_line_d1000_o0.3,line,1000,0.3,0.3,2,ConflictDampening,5,0.0,0.35621532777257003,0.4025360741992869,1.0,0.0,1.1559208753014907,0.038301787834126244,1.853967780489424,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,0,NoCoordination,5,0.0,0.511631959831812,0.511631959831812,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,0,AverageConsensus,5,0.0,0.5135337661433552,0.5140547343979256,1.0,0.3333333333333333,1.0010169946847487,0.02200133997960634,0.003559412655962403,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,0,BestRewardSelection,5,0.016111574308666988,0.48989513887942016,0.48200215694590964,1.0,0.0,0.9841082921333353,0.05380510711538443,0.0,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,0,WeightedConsensus,5,0.009226360788927853,0.49885871404228443,0.4942560635638298,1.0,0.0,0.9908507237197991,0.04309339696977554,0.0,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,0,ConflictDampening,5,0.0,0.5132500014378889,0.5137505734610678,1.0,0.0,1.000976866063813,0.016410159579990563,0.004495837783864724,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,1,NoCoordination,5,0.0,0.4582820133286732,0.4582820133286732,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,1,AverageConsensus,5,0.0,0.5226581223724767,0.5434508869978528,1.0,0.0,1.0434210826780927,0.03583140120608781,0.020811230984416944,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,1,BestRewardSelection,5,0.0,0.5284194216494393,0.541782620330591,1.0,0.3333333333333333,1.0309240038818999,0.05600526487310613,0.0,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,1,WeightedConsensus,5,0.0,0.531483977257974,0.5466091420452441,1.0,0.3333333333333333,1.034292892285317,0.053222780879491685,0.002003518031174086,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,1,ConflictDampening,5,0.0,0.520897904222748,0.5415680530594505,1.0,0.0,1.0431779134504953,0.027767817518260306,0.0217776948949798,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,2,NoCoordination,5,0.0,0.31698506759430617,0.31698506759430617,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,2,AverageConsensus,5,0.0,0.38970274126891347,0.42375352709930547,1.0,0.0,1.0937197488066281,0.054768065416375335,0.05900672953187007,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,2,BestRewardSelection,5,0.0,0.3224079046849949,0.32321706799552163,1.0,0.3333333333333333,1.0025849234501973,0.05812245333808687,0.044143281073179,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,2,WeightedConsensus,5,0.0,0.34054843861626716,0.3575181761481393,1.0,0.0,1.0512384278246625,0.04090270324751388,0.05618630700475903,95,5,0,0,False
m012_ring_d100_o0.05,ring,100,0.05,0.05,2,ConflictDampening,5,0.0,0.38899537392683997,0.42280424800531535,1.0,0.0,1.0932263203736277,0.05030657108858659,0.0600742228006338,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,0,NoCoordination,5,0.0,0.3906226597507925,0.3906226597507925,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,0,AverageConsensus,5,0.0,0.4751983554280619,0.5019476619305188,1.0,0.0,1.0623455224012939,0.035615525374404024,0.032300003027007494,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,0,BestRewardSelection,5,0.0,0.4313312675905519,0.4404058540282253,1.0,1.0,1.0249931801322512,0.11194585110028374,0.0,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,0,WeightedConsensus,5,0.0,0.4316140267681854,0.44000800621234454,1.0,0.0,1.0226028514848817,0.06074370620427081,0.0,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,0,ConflictDampening,5,0.0,0.4724313313416653,0.49848585801852097,1.0,0.0,1.0609023584630708,0.027703959858818843,0.034159852229219655,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,1,NoCoordination,5,0.0,0.47038690591795307,0.47038690591795307,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,1,AverageConsensus,5,0.0,0.5055378472555159,0.5168210058369035,1.0,0.0,1.0233662233200076,0.02857592291850634,0.026888653162529676,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,1,BestRewardSelection,5,1.4375059076603192e-05,0.4884784943987835,0.4884714724915689,1.0,0.0,1.0006781040021075,0.06949080860740448,0.0,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,1,WeightedConsensus,5,0.0,0.4950167372469145,0.497920077813801,1.0,0.0,1.0068224422169325,0.04520205261716158,0.0,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,1,ConflictDampening,5,0.0,0.5043156882199756,0.5155073944734321,1.0,0.0,1.0231772775286831,0.021895131372125624,0.028405427782671137,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,2,NoCoordination,5,0.0,0.4210994636353025,0.4210994636353025,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,2,AverageConsensus,5,0.0,0.47654413765423687,0.49869813824087905,1.0,0.0,1.0483680665153667,0.04161381811207737,0.07331063907958772,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,2,BestRewardSelection,5,0.029965701233349427,0.3886352370887277,0.376989509685375,1.0,0.6666666666666666,0.9709822357305882,0.10737116202585735,0.04065524363017827,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,2,WeightedConsensus,5,0.0,0.4193041536197521,0.423775702544485,1.0,1.0,1.0114350468621764,0.041773935156078267,0.059538910106987725,95,5,0,0,False
m013_ring_d100_o0.1,ring,100,0.1,0.1,2,ConflictDampening,5,0.0,0.47502760322979826,0.4968712832281945,1.0,0.0,1.0477184390742598,0.03551449991773269,0.07473060170955224,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,0,NoCoordination,5,0.0,0.4265689094447055,0.4265689094447055,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,0,AverageConsensus,5,0.0,0.5229641281869611,0.548975847423726,1.0,0.3333333333333333,1.0574963739655017,0.03681985452830343,0.0895919879362961,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,0,BestRewardSelection,5,0.0,0.48226330136322243,0.4896721901813967,1.0,0.3333333333333333,1.020225451098313,0.09787921746436065,0.0,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,0,WeightedConsensus,5,0.0,0.4861085213079718,0.495842801113546,1.0,0.0,1.0253295968577194,0.06228537592322644,0.006861307881417501,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,0,ConflictDampening,5,0.0,0.5234513789115951,0.550168222433156,1.0,0.3333333333333333,1.058692320571505,0.028477217871398026,0.09432666552638536,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,1,NoCoordination,5,0.0,0.45290899156582815,0.45290899156582815,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,1,AverageConsensus,5,0.0,0.5068426164067044,0.523994625200404,1.0,0.0,1.0357794404522092,0.024249530120240247,0.039441376478693335,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,1,BestRewardSelection,5,0.00428878235123131,0.44713982326019447,0.4452221378776634,1.0,0.3333333333333333,0.9964265211488368,0.09969679966421507,0.0,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,1,WeightedConsensus,5,0.0,0.4699292814453372,0.47319495184954313,1.0,0.3333333333333333,1.0073045802083471,0.03800244634665863,0.0,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,1,ConflictDampening,5,0.0,0.5026926001716452,0.519466576370368,1.0,0.0,1.0349156249012332,0.018498154372929267,0.04167041288940628,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,2,NoCoordination,5,0.0,0.4167067673759476,0.4167067673759476,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,2,AverageConsensus,5,0.0,0.45118730360789744,0.4610297174791941,1.0,1.0,1.0230684369404799,0.033674191389966204,0.09366276719638665,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,2,BestRewardSelection,5,0.027135203034021643,0.3798697634653298,0.3695619203072123,1.0,0.3333333333333333,0.9758169170261107,0.12098794949008056,0.029054671961753126,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,2,WeightedConsensus,5,0.009209333676865635,0.4038511681054719,0.40013196794259664,1.0,0.6666666666666666,0.9912837924736435,0.05589804237917726,0.05538168084621114,95,5,0,0,False
m014_ring_d100_o0.2,ring,100,0.2,0.2,2,ConflictDampening,5,0.0,0.44884956625800543,0.45933688347244417,1.0,1.0,1.0244177613414902,0.027924660133615088,0.09628625902408522,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,0,NoCoordination,5,0.0,0.3843202956861847,0.3843202956861847,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,0,AverageConsensus,5,0.0,0.5162153550429269,0.5548808367270447,1.0,0.3333333333333333,1.0895788123787606,0.03462193202675283,0.11877261690518469,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,0,BestRewardSelection,5,0.0,0.40419855812222705,0.41398600758372206,1.0,0.3333333333333333,1.0277529821302163,0.16606769352983608,0.03186859765138943,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,0,WeightedConsensus,5,0.0,0.4275668209612042,0.4405628631708371,1.0,0.6666666666666666,1.0330338677620854,0.05964557629149419,0.05512332360224174,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,0,ConflictDampening,5,0.0,0.512464212007272,0.5512898230595098,1.0,0.0,1.089317525531774,0.02726404048094403,0.12256389615981976,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,1,NoCoordination,5,0.0,0.4059874775290953,0.4059874775290953,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,1,AverageConsensus,5,0.0,0.4836116399026036,0.508792977521525,1.0,0.0,1.056643861544437,0.03093296977568072,0.12256171136591569,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,1,BestRewardSelection,5,0.0,0.4731422809736016,0.47862220080010165,1.0,0.3333333333333333,1.021212285181532,0.20164966816696692,0.0420590198471824,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,1,WeightedConsensus,5,0.0,0.4508174033182475,0.4644709218408551,1.0,0.3333333333333333,1.0320792791559854,0.04642294565899111,0.07409553119883283,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,1,ConflictDampening,5,0.0,0.47720643698837245,0.5017520719282634,1.0,0.0,1.0550359857456075,0.02595751894027869,0.12700601157637467,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,2,NoCoordination,5,0.0,0.3422003619185105,0.3422003619185105,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,2,AverageConsensus,5,0.0,0.4455432852638471,0.48808841332392083,1.0,0.0,1.1028987035155824,0.04058191699347872,0.18231396304011097,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,2,BestRewardSelection,5,0.0,0.37377601246474706,0.379424152979765,1.0,1.0,1.017515195542916,0.15663637160236973,0.10147271220165764,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,2,WeightedConsensus,5,0.0,0.39127353259328274,0.4089355322796427,1.0,0.6666666666666666,1.0480742599278272,0.05215052310794724,0.12332581117052287,95,5,0,0,False
m015_ring_d100_o0.3,ring,100,0.3,0.3,2,ConflictDampening,5,0.0,0.4320726003109626,0.47117640564307306,1.0,0.0,1.0952206257568602,0.03553494170854024,0.1857929139335195,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,0,NoCoordination,5,0.0,0.27647159113446895,0.27647159113446895,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,0,AverageConsensus,5,0.0,0.3583325003589388,0.3819367088026176,1.0,0.3333333333333333,1.0774439021730289,0.036364403174864134,0.10912578914760286,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,0,BestRewardSelection,5,0.0,0.31311140759955436,0.32155196032144423,1.0,0.3333333333333333,1.0306728148784985,0.08130397328864782,0.0,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,0,WeightedConsensus,5,0.0,0.3219884208294617,0.33346378151860334,1.0,0.3333333333333333,1.0403946479395176,0.0632483603072384,0.0003251207940039828,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,0,ConflictDampening,5,0.0,0.35845140208188386,0.3820733152909249,1.0,0.3333333333333333,1.0775116565791882,0.030994623889484884,0.1108210984444521,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,1,NoCoordination,5,0.0,0.3249982170076528,0.3249982170076528,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,1,AverageConsensus,5,0.0,0.37649215557095445,0.3937259265131669,1.0,0.0,1.0490182400678232,0.031244121525241638,0.10011102248505584,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,1,BestRewardSelection,5,0.0,0.3489893081992373,0.35586942712763137,1.0,0.6666666666666666,1.0210499066407233,0.0769559444320847,0.0,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,1,WeightedConsensus,5,0.0,0.35656299157257193,0.3636958448388352,1.0,0.0,1.0223507779966647,0.04767766492618466,0.0,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,1,ConflictDampening,5,0.0,0.37611516160699293,0.3932586532104438,1.0,0.0,1.0487707357547005,0.026622866058666907,0.10231072218520341,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,2,NoCoordination,5,0.0,0.3140753333838454,0.3140753333838454,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,2,AverageConsensus,5,0.0,0.36419177055926494,0.3791247501987752,1.0,1.0,1.0452604428498375,0.03287919458615389,0.1053759580878522,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,2,BestRewardSelection,5,0.0,0.32887655429266177,0.33283690544755407,1.0,0.6666666666666666,1.0126740229661297,0.0845506768117407,0.0,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,2,WeightedConsensus,5,0.0,0.34266159342493563,0.3521055768025827,1.0,0.3333333333333333,1.0288601848952275,0.05888002893234295,0.008574001473520136,95,5,0,0,False
m016_ring_d500_o0.05,ring,500,0.05,0.05,2,ConflictDampening,5,0.0,0.3616543557183479,0.376568694405092,1.0,1.0,1.0445564196449557,0.0278962448220835,0.10756834378383928,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,0,NoCoordination,5,0.0,0.26197366381166975,0.26197366381166975,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,0,AverageConsensus,5,0.0,0.3505795310556468,0.37732249275319624,1.0,0.0,1.090207610907718,0.03906819148949093,0.2518010236780734,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,0,BestRewardSelection,5,0.0,0.3042110938547376,0.3137781826842565,1.0,0.3333333333333333,1.036618112473445,0.08685665369259944,0.022322056106619328,95,5,0,0,False
